3.8348205e-29
0.0
-3.1013309e-34
-1.8100349e-34
1.5236348e-35
5.331449e-23
-2.0923002e-33
-1.6343802e-33
-6.7896003e-34
-9.3227717e-35
5.8845635e-17
-1.619584e-32
-8.805496e-33
-3.3414118e-33
-5.7094477e-34
111.43732
